Company_Code,Company_Name,Article_Title,Article_Date,ESG_Relevance_Score,Is_ESG_Relevant,Matched_ESG_Keywords,Matched_Non_ESG_Keywords,Rejection_Reason,Analysis_Date
CYIENT,Cyient,"Nifty Smallcap 100 rises for a third day to add Rs 17,000 crore to market value this week The Nifty Smallcap 100 index has extended gains for the third consecutive session, rising by two-third of a pe",2025-06-04,-1,False,"sustainable, environment","brokerage, nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
CYIENT,Cyient,"Defence shares surge on India's resolute response to border escalation, DMGO's assurance of preparedness A wide range of defence-related shares posted strong gains on May 12, racing ahead of the bench",2025-05-12,-1,False,environment,"nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
CYIENT,Cyient,"Stocks to Watch Today: HUL, Coal India, Gandhar Oil Refinery, Nureca, Paytm, HG Infra, Tata Power, Anant Raj in focus on 22 April Let's catch up on the latest news from the stock market. From signific",2025-04-22,0,False,renewable,brokerage,Low ESG relevance or finance-only context,2026-09-03
CYIENT,Cyient,"Defence shares fall up to 6% on muted Mazagon Dock, Paras Defence Q1 results, extend decline to 5th day The shares of defence companies recorded significant decline on July 29, as muted quarterly earn",2025-07-29,-3,False,,"share price, q1 results, nifty",Low ESG relevance or finance-only context,2026-09-03
CYIENT,Cyient,"Trade Spotlight: How should you trade Infosys, BHEL, Info Edge, Birlasoft, Cyient, APL Apollo Tubes, Tata Technologies, and others on May 13? The benchmark indices made a strong start to the week, wit",2025-05-12,-4,False,,"candlestick, resistance, support level, nifty",Low ESG relevance or finance-only context,2026-09-03
CYIENT,Cyient,"Paras Defence, BEML, BDL, other defence stocks rally up to 9% after DAC clears Rs 1.05-lakh crore defence purchases Defence stocks saw a significant surge on July 4 after the Defence Acquisition Counc",2025-07-04,-2,False,,"share price, nifty",Low ESG relevance or finance-only context,2026-09-03
CYIENT,Cyient,"Mid, smallcap indices plunge 2%, extend losses for 3rd day amid broad-based selling: IREDA, RVNL, FirstCry among top losers The shares of several smallcap and midcap companies strongly tumbled on June",2025-06-19,-1,False,renewable,"nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
CYIENT,Cyient,"Trade Spotlight: How should you trade Asahi India Glass, Avenue Supermarts, AU Small Finance Bank, Cyient, Vedant Fashions, and others on June 19? The benchmark indices remained in negative terrain fo",2025-06-19,-2,False,,"trading volume, nifty",Low ESG relevance or finance-only context,2026-09-03
CYIENT,Cyient,"GRSE, BDL, Mazagon Dock fall up to 5% amid profit-booking; Nifty defence among top sectoral losers Shares of defence companies including Garden Reach Shipbuilders &amp;amp; Engineers (GRSE), Bharat Dy",2025-06-11,-1,False,,nifty,Low ESG relevance or finance-only context,2026-09-03
CYIENT,Cyient,"Midcap, smallcap indices drop up to 3% on broad-based selling: Here are the top losers The shares of midcap and smallcap companies strongly tumbled on May 6, pushing the broader market indices sharply",2025-05-06,-2,False,,"nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
CYIENT,Cyient,"Small, midcap indices extend gaining streak to 7 days; here are the top gainers The shares of smallcap and midcap companies continued to gain sharply on April 23, pushing the smallcap and midcap indic",2025-04-23,-1,False,labor,"share price, nifty",Low ESG relevance or finance-only context,2026-09-03
CYIENT,Cyient,"Small, midcap indices outperform benchmarks to extend gains for a third session: These are the top gainers Rally in select small and midcap shares on May 14 pushed the broader market indices into the ",2025-05-14,-4,False,,"share price, q4 results, nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
CYIENT,Cyient,"Defence stocks snap 2-day rally to fall more than 2% on Israel-Iran ceasefire; BEML, GRSE decline up to 7% Shares of defence companies fell sharply on June 24, snapping a two-day rally, as easing geop",2025-06-24,-2,False,sustainable,"intraday, nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
CYIENT,Cyient,"Mazagon Dock, BDL, other defence stocks rally up to 5% as Israel-Iran war enters 5th day: What lies ahead? Defence stocks gained traction on June 17 as the war between Israel and Iran entered its fift",2025-06-17,-1,False,waste,"share price, nifty",Low ESG relevance or finance-only context,2026-09-03
BSOFT,Birlasoft,"Trade Spotlight: How should you trade Titan, Crompton Greaves Consumer, EID Parry, TVS Motor, Birlasoft, Newgen Software, and others on June 26? The benchmark indices extended their northward journey ",2025-06-26,-1,False,,nifty,Low ESG relevance or finance-only context,2026-09-03
BSOFT,Birlasoft,"Trade Spotlight: How should you trade Ultratech Cement, Birlasoft, Sonata Software, Hindustan Unilever, Bharat Electronics, and others on April 29? Bulls staged a strong comeback on April 28, driving ",2025-04-29,-2,False,,"resistance, nifty",Low ESG relevance or finance-only context,2026-09-03
BSOFT,Birlasoft,"Trade Spotlight: How should you trade Infosys, BHEL, Info Edge, Birlasoft, Cyient, APL Apollo Tubes, Tata Technologies, and others on May 13? The benchmark indices made a strong start to the week, wit",2025-05-12,-4,False,,"candlestick, resistance, support level, nifty",Low ESG relevance or finance-only context,2026-09-03
BSOFT,Birlasoft,"Stocks to Watch Today: IndiGo, IndusInd Bank, Colgate, NALCO, Hindustan Zinc, NBCC, Aarti Industries, Birlasoft, MGL, Oil India in focus on 22 May Let's catch up on the latest news from the stock mark",2025-05-22,0,False,,,Low ESG relevance or finance-only context,2026-09-03
BSOFT,Birlasoft,"Adani Total Gas, Granules, IRB Infra among 8 stocks to be deleted from NSE's F&O segment from Aug series The National Stock Exchange has excluded eight stocks from the derivatives segment, and no cont",2025-06-24,0,False,inclusion,trading volume,Low ESG relevance or finance-only context,2026-09-03
BSOFT,Birlasoft,"Stocks to Watch Today: Sai Life Sciences, Kaynes Tech, GMM Pfaudler, Axiscades Tech, Natco Pharma, ITD Cementation, Oswal Pumps in focus on 20 June Let's catch up on the latest news from the stock mar",2025-06-20,0,False,,,Low ESG relevance or finance-only context,2026-09-03
BSOFT,Birlasoft,"Stocks to Watch Today: Eternal, Hero MotoCorp, Trent, Bharat Forge, BHEL, Lumax Ind, Fortis Healthcare, Datamatics Global, Bajaj Holdings in focus on 7 August Let's catch up on the latest news from th",2025-08-07,0,False,,,Low ESG relevance or finance-only context,2026-09-03
BSOFT,Birlasoft,"Smallcap index falls nearly 2%, snaps 4-day gaining streak; midcap index declines 2% from day's high The shares of small-cap companies recorded strong losses on March 10, pushing the Nifty Smallcap in",2025-03-10,-1,False,renewable,"stock price, nifty",Low ESG relevance or finance-only context,2026-09-03
ZENSARTECH,Zensar Technologies,"Trade Spotlight: How should you trade Zensar Technologies, APL Apollo Tubes, ITC, CRISIL, BSE, Aurobindo Pharma, and others on May 9? The benchmark indices turned lower after a day of recovery and a p",2025-05-08,-3,False,,"resistance, trading volume, nifty",Low ESG relevance or finance-only context,2026-09-03
ZENSARTECH,Zensar Technologies,"Trade Spotlight: How should you trade Oracle Financial, Praj Industries, Bank of India, Trent, NMDC, Zensar Technologies and others on June 10? Bulls maintained their control over Dalal Street, drivin",2025-06-10,-3,False,,"candlestick, resistance, nifty",Low ESG relevance or finance-only context,2026-09-03
ZENSARTECH,Zensar Technologies,"Trade Spotlight: How should you trade PB Fintech, Persistent Systems, Zensar Technologies, SBI Life Insurance, Supreme Industries, and others on June 18? The benchmark indices closed lower after a day",2025-06-18,-2,False,sustainable,"candlestick, support level, nifty",Low ESG relevance or finance-only context,2026-09-03
TATATECH,Tata Technologies,"Trade Spotlight: How should you trade Infosys, BHEL, Info Edge, Birlasoft, Cyient, APL Apollo Tubes, Tata Technologies, and others on May 13? The benchmark indices made a strong start to the week, wit",2025-05-12,-4,False,,"candlestick, resistance, support level, nifty",Low ESG relevance or finance-only context,2026-09-03
TATATECH,Tata Technologies,"Stocks to Watch Today: HCLTech, Tata Tech, Rallis India, Power Mech Projects, RailTel, Sun Pharma, Deepak Fertilisers, Oberoi Realty in focus on 15 July Let's catch up on the latest news from the stoc",2025-07-15,0,False,,,Low ESG relevance or finance-only context,2026-09-03
TATATECH,Tata Technologies,"HDB Financial delivers biggest listing gains among over Rs 10,000-crore IPOs post-Covid The 12,500-crore IPO of HDB Financial Services has delivered the biggest returns among all public issues worth o",2025-07-02,0,False,,,Low ESG relevance or finance-only context,2026-09-03
TATATECH,Tata Technologies,"Markets turn to US-India trade deal for next set of cues as India-Pakistan tensions cool Over the past week, the Nifty 50 and Sensex have largely been range-bound, with the benchmarks slipping in the ",2025-05-12,-2,False,,"nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
TATATECH,Tata Technologies,"Tata Tech, IREDA stocks to enter F&O segment from February 28 on NSE; shares trade in green The National Stock Exchange (NSE) on February 19 announced the addition of the futures and options (F&amp;am",2025-02-20,0,False,inclusion,trading volume,Low ESG relevance or finance-only context,2026-09-03
SONATSOFTW,Sonata Software,"Trade Spotlight: How should you trade ICICI Bank, Varun Beverages, Sonata Software, Bajaj Auto, M&M, UPL, L&T Finance, KEI Industries and others on July 22? Equity benchmark indices gained 0.5 percent",2025-07-21,-2,False,,"candlestick, resistance",Low ESG relevance or finance-only context,2026-09-03
SONATSOFTW,Sonata Software,"Trade Spotlight: How should you trade Ultratech Cement, Birlasoft, Sonata Software, Hindustan Unilever, Bharat Electronics, and others on April 29? Bulls staged a strong comeback on April 28, driving ",2025-04-29,-2,False,,"resistance, nifty",Low ESG relevance or finance-only context,2026-09-03
SONATSOFTW,Sonata Software,"Trade Spotlight: How should you trade Voltas, Sonata Software, Piramal Enterprises, Tata Motors, Redington, Coromandel, Eternal and others on July 15? Indian equity benchmarks fell a third of a percen",2025-07-14,-3,False,,"candlestick, resistance, nifty",Low ESG relevance or finance-only context,2026-09-03
SONATSOFTW,Sonata Software,"Nifty smallcap100 index extends fall for 4th straight day, Midcap index declines 0.5%; here are top gainers, losers Nifty Smallcap100 index declined for the fourth consecutive session on Tuesday as in",2025-07-22,-1,False,,nifty,Low ESG relevance or finance-only context,2026-09-03
SONATSOFTW,Sonata Software,"Midcap, smallcap indices drop up to 3% on broad-based selling: Here are the top losers The shares of midcap and smallcap companies strongly tumbled on May 6, pushing the broader market indices sharply",2025-05-06,-2,False,,"nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
SONATSOFTW,Sonata Software,"Smallcap, midcap indices tumble up to 2% amid rising India-Pak tensions: MCX, RVNL, Suzlon Energy shares drop up to 5% The shares of smallcap and midcap companies strongly tumbled on May 9, pushing th",2025-05-09,-2,False,,"q4 results, nifty",Low ESG relevance or finance-only context,2026-09-03
HEXAWARE,Hexaware Technologies,Adani Group stocks trade mixed after US SEC seeks India's help in fraud probe; Adani Green down 2% Shares of Adani Group companies traded mixed on Wednesday after a Reuters news report stated that the,2025-02-19,0,False,green energy,nifty,Low ESG relevance or finance-only context,2026-09-03
HEXAWARE,Hexaware Technologies,"MSCI August rejig: Swiggy, Mazagon Dock among likely additions, $850 million inflows seen Swiggy Ltd, Mazagon Dock Shipbuilders Ltd, Hitachi Energy India Ltd, and Waaree Energies Ltd are four firms th",2025-06-17,-1,False,inclusion,"share price, brokerage",Low ESG relevance or finance-only context,2026-09-03
HEXAWARE,Hexaware Technologies,"Sensex, Nifty end flat for 3rd session; heavyweights offset pharma losses; broader market rise up to 2% Sensex and Nifty ended flat for the third session in a row ahead of the FOMC meeting minutes, se",2025-02-19,-2,False,,"nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
HEXAWARE,Hexaware Technologies,"Sensex, Nifty flat ahead of FOMC minutes; mid-, small-cap indices drop up to 2% Sensex and Nifty flattened by midday on February 19 after opening lower, as investors remained cautious about stretched ",2025-02-19,-2,False,,"nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
HEXAWARE,Hexaware Technologies,"MSCI Rejig: Coromandel, Nykaa join Global Standard index following May rebalancing Fertiliser company Coromandel International Ltd., and FSN E-commerce Ventures Ltd., parent of of beauty retailer Nyka",2025-05-14,0,False,inclusion,brokerage,Low ESG relevance or finance-only context,2026-09-03
